tq:q,ts:s,overlap
t7378:c9,t6222742:c0,1
t7378:c9,t9262857:c5,2
t7378:c9,t5498967:c1,1
t7378:c9,t6711631:c1,1
t7378:c9,t6274480:c0,2
t7378:c9,t4895760:c0,2
t7378:c9,t6261963:c0,1
t7378:c9,t9715049:c4,1
t7378:c9,t10271693:c3,1
t7378:c9,t10101950:c1,1
t7378:c9,t4532504:c2,1
t7378:c9,t3365383:c2,1
t7378:c9,t6932615:c4,1
t7378:c9,t6932615:c1,1
t7378:c9,t2612899:c4,1
t7378:c9,t7467300:c0,1
t7378:c9,t10304172:c3,1
t7378:c9,t3312362:c3,1
t7378:c9,t3469166:c0,1
t7378:c9,t1005825:c1,1
t7378:c9,t549379:c1,1
t7378:c9,t4542234:c1,1
t7378:c9,t9205827:c2,2
t7378:c9,t6359497:c8,1
t7378:c9,t4811582:c4,1
t7378:c9,t8183565:c4,1
t7378:c9,t4933192:c0,1
t7378:c9,t6198259:c18,1
t7378:c9,t3837892:c0,1
t7378:c9,t7593231:c2,1
t7378:c9,t10254257:c6,1
t7378:c9,t10232042:c0,1
t7378:c9,t8285286:c1,1
t7378:c9,t3103958:c0,1
t7378:c9,t8775866:c4,1
t7378:c9,t6711631:c2,2
t7378:c9,t4585070:c0,1
t7378:c9,t7973360:c0,1
t7378:c9,t9816392:c2,1
t7378:c9,t549379:c0,1
t7378:c9,t5242710:c2,1
t7378:c9,t5981839:c2,1
t7378:c9,t4016900:c0,1
t7378:c9,t10060391:c7,1
t7821:c1,t8766932:c0,1
t7821:c1,t9295839:c0,1
t7821:c1,t5136589:c0,1
t7821:c1,t3198605:c2,1
t7821:c1,t8700709:c2,5
t7821:c1,t2090130:c4,1
t7821:c1,t4139008:c1,2
t7821:c1,t2612899:c4,1
t7821:c1,t10072058:c2,1
t7821:c1,t5813457:c1,5
t7821:c1,t115249:c5,2
t7821:c1,t6261963:c0,1
t7821:c1,t4342260:c0,1
t7821:c1,t8070271:c0,1
t7821:c1,t6200326:c0,1
t7821:c1,t7441493:c2,1
t7821:c1,t4746517:c0,1
t7821:c1,t6322312:c2,1
t7821:c1,t3452737:c3,1
t7821:c1,t8700709:c3,11
t7821:c1,t6222742:c0,1
t7821:c1,t2992888:c2,3
t7821:c1,t9097496:c1,2
t7821:c1,t9540451:c0,1
t7821:c1,t5769411:c3,1
t7821:c1,t5777237:c5,1
t7821:c1,t5304087:c0,2
t7821:c1,t4578061:c0,1
t7821:c1,t3678421:c0,1
t7821:c1,t9633321:c2,1
t7821:c1,t7593231:c2,1
t7821:c1,t6141171:c0,1
t7821:c1,t1330700:c0,1
t7821:c1,t4947979:c0,1
t7821:c1,t9355764:c7,1
t7821:c1,t6769670:c1,1
t7821:c1,t2117369:c0,1
t7821:c1,t5622593:c0,1
t7821:c1,t6769670:c2,1
t7821:c1,t6711631:c10,1
t7821:c1,t549379:c1,1
t7821:c1,t906223:c0,1
t7821:c1,t6054209:c0,2
t7821:c1,t4793846:c4,1
t7821:c1,t3207665:c3,1
t7821:c1,t7802369:c2,1
t7821:c1,t8512291:c0,1
t7821:c1,t8775866:c4,1
t7821:c1,t4115702:c0,1
t7821:c1,t5640287:c0,1
t7821:c1,t10123484:c4,1
t7821:c1,t6864563:c2,1
t7821:c1,t7262668:c4,1
t7821:c1,t6645087:c0,1
t7821:c1,t4729577:c0,1
t7821:c1,t4631622:c0,1
t7821:c1,t5498967:c1,2
t7821:c1,t770896:c0,1
t7821:c1,t3672929:c2,1
t7821:c1,t7600072:c3,1
t7821:c1,t7062870:c0,1
t7821:c1,t6359497:c8,1
t7821:c1,t79546:c3,1
t7821:c1,t7291330:c0,1
t7821:c1,t5067905:c3,1
t7821:c1,t6359497:c2,1
t7821:c1,t1085579:c0,1
t7821:c1,t2579879:c2,1
t7821:c1,t7310667:c0,1
t7821:c1,t8495834:c0,1
t7821:c1,t8677751:c0,1
t7821:c1,t5981839:c2,1
t7821:c1,t10304172:c2,1
t8999:c1,t9161821:c21,1
t8999:c1,t8718081:c0,1
t8999:c1,t8700709:c2,1
t8999:c1,t8614580:c0,1
t8999:c1,t10167605:c2,1
t8999:c1,t9205827:c4,1
t8999:c1,t6923471:c4,1
t8999:c1,t582563:c0,1
t8999:c1,t5769411:c3,1
t8999:c1,t3127133:c1,1
t8999:c1,t7600072:c1,1
t8999:c1,t6359497:c8,1
t8999:c1,t10064580:c1,11
t8999:c1,t4948579:c0,1
t8999:c1,t1410271:c2,1
t8999:c1,t1119059:c0,2
t8999:c1,t8209627:c4,1
t8999:c1,t6890489:c2,1
t8999:c1,t10304172:c1,1
t8999:c1,t10304172:c3,1
t8999:c1,t10249113:c1,5
t8999:c1,t8370264:c1,1
t8999:c1,t9205827:c2,1
t8999:c1,t8714955:c1,1
t8999:c1,t719904:c2,1
t8999:c1,t6711631:c2,1
t8999:c1,t10111070:c0,1
t8999:c1,t102817:c1,1
t8999:c1,t4940755:c4,1
t8999:c1,t10197692:c1,1
t8999:c1,t6711631:c0,1
t8999:c1,t6711631:c1,1
t8999:c1,t8198731:c13,1
t8999:c1,t6932615:c4,1
t8999:c1,t2761219:c0,1
t8999:c1,t3511945:c2,1
t8999:c1,t6959936:c2,1
t9136:c4,t10304172:c0,2
t9136:c4,t10304172:c1,2
t9136:c4,t10302551:c2,1
t9136:c4,t1020669:c0,1
t11627:c4,t10304172:c1,4
t11627:c4,t6359497:c8,1
t11627:c4,t8700709:c2,2
t11627:c4,t7924262:c2,1
t11627:c4,t4631622:c0,2
t11627:c4,t9671222:c8,1
t11627:c4,t6711631:c10,1
t11627:c4,t6359470:c6,1
t11627:c4,t3620174:c0,2
t11627:c4,t3952433:c0,1
t11627:c4,t1619700:c6,2
t11627:c4,t8718081:c3,1
t11627:c4,t2755244:c8,1
t11627:c4,t6959936:c1,1
t11627:c4,t8404423:c2,1
t11627:c4,t7600072:c1,1
t11627:c4,t5940606:c0,1
t11627:c4,t7920387:c0,1
t11627:c4,t6174996:c6,1
t11627:c4,t719320:c0,1
t11627:c4,t4247558:c0,1
t11627:c4,t6073407:c0,1
t11627:c4,t4011652:c1,1
t11627:c4,t3640173:c0,1
t11627:c4,t6322312:c0,1
t11627:c4,t6977621:c0,1
t11627:c4,t9018020:c0,1
t11627:c4,t1911701:c0,1
t11627:c4,t6359497:c3,2
t11627:c4,t6471012:c8,1
t11627:c4,t5517316:c4,1
t11627:c4,t7334860:c1,1
t11627:c4,t8403369:c0,1
t11627:c4,t6711631:c4,3
t11627:c4,t3747265:c6,1
t11627:c4,t2682035:c2,1
t11627:c4,t7067197:c4,1
t11627:c4,t539876:c5,1
t11627:c4,t8775866:c1,1
t11627:c4,t7566773:c0,1
t11627:c4,t2612899:c0,1
t11627:c4,t5304087:c0,1
t11627:c4,t3672929:c0,1
t11627:c4,t8868634:c1,1
t11627:c4,t8516841:c3,1
t11627:c4,t1201025:c0,1
t11627:c4,t1659746:c5,1
t11627:c4,t2184431:c0,1
t11627:c4,t10184291:c5,1
t11627:c4,t5019484:c1,1
t11627:c4,t5903373:c0,1
t11627:c4,t9236551:c2,1
t11627:c4,t8758655:c0,1
t11627:c4,t4047698:c11,1
t11627:c4,t7653017:c3,1
t11627:c4,t719904:c0,1
t11627:c4,t7079468:c0,1
t11627:c4,t5762973:c0,1
t11627:c4,t5011423:c8,1
t11627:c4,t6890489:c0,1
t11627:c4,t4957369:c0,1
t11627:c4,t3452737:c12,1
t11627:c4,t5321865:c0,1
t11627:c4,t9715049:c4,1
t11627:c4,t10304172:c3,2
t11627:c4,t770896:c0,1
t11627:c4,t537686:c0,1
t11627:c4,t8739005:c1,1
t11627:c4,t3988369:c0,1
t11627:c4,t4542234:c1,1
t11627:c4,t954394:c3,1
t11627:c4,t9624420:c3,1
t11627:c4,t6979267:c0,1
t11627:c4,t1309567:c0,1
t11627:c4,t765755:c0,1
t11627:c4,t10304021:c1,1
t11627:c4,t1888630:c0,1
t11627:c4,t6932615:c3,1
t11627:c4,t4157550:c1,1
t11627:c4,t8766932:c0,1
t11627:c4,t549379:c3,1
t11627:c4,t10106138:c2,1
t11627:c4,t8054442:c0,1
t11627:c4,t9203744:c2,1
t11627:c4,t6108695:c0,1
t11627:c4,t5879266:c1,1
t11627:c4,t5130457:c0,1
t11627:c4,t3144709:c4,1
t11627:c4,t535225:c2,1
t12886:c0,t1437848:c4,1
t12886:c0,t589717:c0,2
t12886:c0,t2943874:c0,1
t12886:c0,t4917262:c0,1
t12886:c0,t486590:c0,2
t12886:c0,t10238351:c1,1
t12886:c0,t7661:c1,1
t12886:c0,t9295839:c0,1
t12886:c0,t1131325:c0,1
t12886:c0,t10005814:c4,1
t12886:c0,t10111070:c0,1
t12886:c0,t10060391:c0,1
t12886:c0,t10056102:c0,1
t12886:c0,t9819216:c0,1
t12886:c0,t3333417:c0,1
t12886:c0,t2646448:c4,1
t12886:c0,t3321760:c1,1
t12886:c0,t6923471:c0,1
t12886:c0,t4933192:c0,1
t12886:c0,t7919030:c0,1
t12886:c0,t2398276:c3,1
t12886:c0,t2682035:c0,1
t12886:c0,t6222742:c0,1
t12886:c0,t5034440:c0,2
t12886:c0,t6704953:c3,1
t12886:c0,t6817097:c0,2
t12886:c0,t8623925:c0,1
t12886:c0,t5117860:c0,2
t12886:c0,t4077827:c0,2
t12886:c0,t4917262:c1,2
t12886:c0,t696657:c3,1
t12886:c0,t680164:c0,1
t12886:c0,t6972549:c0,1
t12886:c0,t8562624:c0,1
t12886:c0,t4948579:c0,1
t12886:c0,t1381007:c7,1
t12886:c0,t8700709:c2,2
t12886:c0,t10093966:c0,1
t12886:c0,t4917262:c3,1
t12886:c0,t6540177:c1,1
t12886:c0,t2992888:c2,1
t12886:c0,t2612899:c0,1
t12886:c0,t8404423:c2,1
t12886:c0,t8183565:c0,1
t12886:c0,t8700709:c3,1
t12886:c0,t2448018:c2,1
t12886:c0,t10047649:c0,1
t12886:c0,t6977621:c0,1
t12886:c0,t6174996:c2,1
t12886:c0,t944685:c0,1
t12886:c0,t5150604:c3,1
t12886:c0,t79546:c0,1
t12886:c0,t1965741:c0,1
t12886:c0,t7396483:c5,2
t12886:c0,t3319153:c0,1
t12886:c0,t5019484:c11,1
t12886:c0,t2853212:c0,1
t12886:c0,t3310496:c0,1
t12886:c0,t9715049:c0,1
t12886:c0,t6934312:c0,1
t12886:c0,t7561259:c4,1
t12886:c0,t10207224:c2,1
t12886:c0,t8008840:c0,1
t12886:c0,t3350268:c1,1
t12886:c0,t3198605:c2,1
t12886:c0,t4895760:c0,1
t12886:c0,t5640287:c5,1
t12886:c0,t9568878:c2,1
t12886:c0,t5722152:c5,1
t12886:c0,t2613587:c0,1
t12886:c0,t7067221:c0,1
t12886:c0,t3211648:c0,1
t12886:c0,t6923471:c4,1
t12886:c0,t4957369:c0,1
t12886:c0,t8739005:c3,1
t12886:c0,t10125921:c0,1
t12886:c0,t3422763:c0,1
t12886:c0,t7864274:c0,1
t12886:c0,t10060384:c0,1
t12886:c0,t5879266:c3,1
t12886:c0,t6359497:c8,1
t12886:c0,t3580607:c4,1
t12886:c0,t7291414:c0,1
t12886:c0,t6249940:c0,1
t12886:c0,t3687181:c0,1
t12886:c0,t4986823:c0,1
t12886:c0,t6209022:c1,1
t12886:c0,t9671222:c8,1
t12886:c0,t2236717:c0,1
t12886:c0,t4342260:c0,1
t12886:c0,t3690030:c0,1
t13388:c1,t5769411:c3,1
t13388:c1,t7067197:c4,1
t13388:c1,t6711631:c2,29
t13388:c1,t6890489:c2,4
t13388:c1,t10290406:c1,1
t13388:c1,t954394:c2,1
t13388:c1,t2992888:c2,1
t13388:c1,t8614580:c0,20
t13388:c1,t10304172:c1,1
t13388:c1,t2853212:c0,1
t13388:c1,t3347709:c4,1
t13388:c1,t5374414:c4,1
t13388:c1,t9262857:c5,2
t13388:c1,t7396483:c5,2
t13388:c1,t8269220:c0,1
t13388:c1,t4746517:c0,1
t13388:c1,t1296201:c0,1
t13388:c1,t8700709:c3,1
t13388:c1,t1296201:c2,1
t13388:c1,t6174996:c6,2
t13388:c1,t8924273:c0,1
t13388:c1,t2326036:c1,1
t13388:c1,t2456584:c1,1
t13388:c1,t8562624:c0,1
t13388:c1,t549379:c1,3
t13388:c1,t9355764:c8,2
t13388:c1,t115249:c5,1
t13388:c1,t4793846:c0,1
t13388:c1,t9935516:c0,1
t13388:c1,t4917262:c2,1
t13388:c1,t2117369:c0,1
t13388:c1,t9413315:c1,1
t13388:c1,t6446425:c0,1
t13388:c1,t952551:c0,1
t15192:c0,t6359497:c8,6
t15192:c0,t6191990:c5,1
t15192:c0,t2101760:c0,1
t15192:c0,t4490020:c1,1
t15192:c0,t582563:c1,2
t15192:c0,t4957369:c0,1
t15192:c0,t4139008:c1,2
t15192:c0,t8285286:c1,1
t15192:c0,t4139008:c2,1
t15192:c0,t1828015:c21,1
t15192:c0,t1659746:c5,1
t15192:c0,t6711631:c2,2
t15192:c0,t3871524:c0,1
t15192:c0,t4542234:c1,2
t15192:c0,t1683871:c2,1
t15192:c0,t10115633:c6,1
t15192:c0,t8700709:c2,1
t15192:c0,t10115633:c1,1
t15192:c0,t9816392:c2,1
t15192:c0,t8201636:c0,1
t15192:c0,t8506527:c0,1
t15192:c0,t8700709:c3,4
t15192:c0,t10207832:c0,1
t15192:c0,t5129968:c2,11
t15192:c0,t8079130:c0,1
t15192:c0,t5981839:c1,1
t15192:c0,t3672929:c2,1
t15192:c0,t5813457:c1,4
t15192:c0,t5321914:c4,1
t15192:c0,t360436:c6,1
t15192:c0,t4917262:c3,1
t15192:c0,t881676:c0,1
t15192:c0,t3478997:c4,1
t15192:c0,t2398276:c3,1
t15192:c0,t5632703:c0,1
t15192:c0,t2613587:c0,1
t15192:c0,t1822573:c0,1
t15192:c0,t5011423:c7,1
t15192:c0,t10015918:c0,1
t15192:c0,t10063193:c1,1
t15192:c0,t5239661:c2,1
t15192:c0,t1357933:c2,1
t15192:c0,t5981839:c2,2
t15192:c0,t213344:c0,1
t15192:c0,t9373081:c0,1
t15192:c0,t1572888:c0,1
t15192:c0,t5892242:c0,1
t15192:c0,t6174996:c5,1
t15192:c0,t3422763:c0,1
t15192:c0,t4917262:c1,1
t15192:c0,t8516841:c2,1
t15192:c0,t9671222:c8,1
t15192:c0,t1301448:c5,1
t15192:c0,t7334860:c3,1
t15192:c0,t2500705:c0,1
t15192:c0,t8992011:c0,1
t15192:c0,t293084:c0,1
t15192:c0,t5117860:c0,1
t15192:c0,t7310667:c0,1
t15192:c0,t5067905:c0,1
t15192:c0,t7645457:c3,1
t15192:c0,t8623925:c0,1
t15192:c0,t5769411:c3,1
t15192:c0,t10253959:c1,1
t15192:c0,t5011423:c6,1
t15192:c0,t10188143:c1,1
t15192:c0,t2992888:c0,1
t15192:c0,t7574531:c0,1
t15192:c0,t10304172:c1,1
