tq:q,ts:s,overlap
t1793:c0,t7491525:c7,4
t1793:c0,t6274480:c0,9
t1793:c0,t2612899:c4,9
t1793:c0,t10107556:c3,2
t1793:c0,t8775866:c4,2
t1793:c0,t6191990:c1,4
t1793:c0,t1265089:c0,21
t1793:c0,t3353490:c0,21
t1793:c0,t4937298:c0,21
t1793:c0,t4945772:c0,21
t1793:c0,t5029109:c0,20
t1793:c0,t8495834:c0,20
t1793:c0,t3383237:c4,3
t1793:c0,t8447965:c4,1
t1793:c0,t3265765:c4,5
t1793:c0,t4811582:c4,9
t1793:c0,t3468704:c0,4
t1793:c0,t107325:c0,4
t1793:c0,t5982579:c0,4
t1793:c0,t267943:c0,4
t1793:c0,t3877552:c0,4
t1793:c0,t5230953:c0,4
t1793:c0,t3313927:c0,4
t1793:c0,t4786125:c0,4
t1793:c0,t5537457:c0,4
t1793:c0,t6928371:c0,6
t1793:c0,t2948140:c0,4
t1793:c0,t3312362:c0,4
t1793:c0,t916417:c0,4
t1793:c0,t2913168:c0,4
t1793:c0,t4723103:c0,4
t1793:c0,t6400475:c0,4
t1793:c0,t9764595:c0,4
t1793:c0,t4388342:c0,6
t1793:c0,t6832177:c0,4
t1793:c0,t8119137:c0,4
t1793:c0,t8718081:c0,4
t1793:c0,t5011423:c0,1
t1793:c0,t10203119:c15,1
t1793:c0,t7629341:c3,4
t1793:c0,t10000129:c1,1
t1793:c0,t1199711:c3,1
t1793:c0,t8941086:c3,1
t1793:c0,t3747265:c6,1
t1793:c0,t3127133:c1,3
t1793:c0,t6156474:c1,3
t1793:c0,t2398276:c3,4
t1793:c0,t10080826:c24,1
t1793:c0,t10211845:c6,1
t1793:c0,t219732:c1,1
t1793:c0,t6769670:c0,2
t1793:c0,t4917262:c1,18
t1793:c0,t3082081:c1,2
t1793:c0,t9743762:c1,2
t1793:c0,t10069496:c1,1
t1793:c0,t10300062:c1,1
t1793:c0,t7060657:c7,2
t1793:c0,t9161821:c3,1
t1793:c0,t6119143:c0,4
t1793:c0,t7653017:c0,4
t1793:c0,t3364278:c0,4
t1793:c0,t1828015:c18,3
t1793:c0,t1828015:c25,1
t1793:c0,t2675666:c1,18
t1793:c0,t10258233:c1,1
t1793:c0,t1296201:c0,7
t1793:c0,t5373292:c0,1
t1793:c0,t2135573:c3,6
t1793:c0,t9097496:c1,14
t1793:c0,t9161821:c2,1
t1793:c0,t2456584:c0,3
t1793:c0,t537686:c4,8
t1793:c0,t10239283:c3,1
t1793:c0,t9161821:c17,1
t1793:c0,t8405041:c1,2
t1793:c0,t6471012:c6,2
t1793:c0,t6471012:c8,1
t1793:c0,t2398276:c0,4
t1793:c0,t6349752:c8,3
t1793:c0,t6297298:c4,2
t1793:c0,t1028705:c0,1
t1793:c0,t8512291:c0,6
t1793:c0,t5903373:c4,5
t1793:c0,t8391425:c4,32
t1793:c0,t9671222:c8,106
t1793:c0,t9355764:c8,80
t1793:c0,t2185975:c1,44
t1793:c0,t549379:c1,43
t1793:c0,t7557232:c5,35
t1793:c0,t7593231:c2,17
t1793:c0,t5769411:c3,78
t1793:c0,t480403:c2,3
t1793:c0,t10010944:c2,2
t1793:c0,t6890489:c2,75
t1793:c0,t1822573:c0,14
t1793:c0,t7396483:c5,50
t1793:c0,t1020821:c0,2
t1793:c0,t102817:c1,4
t1793:c0,t1199711:c4,15
t1793:c0,t8941086:c4,15
t1793:c0,t4631622:c0,8
t1793:c0,t4578061:c5,7
t1793:c0,t10052876:c4,11
t1793:c0,t8183565:c4,8
t1793:c0,t8023712:c4,11
t1793:c0,t4139008:c0,14
t1793:c0,t10006268:c2,1
t1793:c0,t537686:c2,7
t1793:c0,t10242937:c3,1
t1793:c0,t7062870:c4,10
t1793:c0,t5407894:c1,124
t1793:c0,t5813457:c1,121
t1793:c0,t537686:c0,7
t1793:c0,t3553910:c4,5
t1793:c0,t6932615:c4,4
t1793:c0,t1543479:c0,2
t1793:c0,t2096776:c0,27
t1793:c0,t3287297:c0,27
t1793:c0,t3295388:c0,27
t1793:c0,t4105424:c0,27
t1793:c0,t6261963:c0,27
t1793:c0,t5034440:c0,2
t1793:c0,t9236551:c2,20
t1793:c0,t10020142:c1,1
t1793:c0,t6581779:c4,7
t1793:c0,t1390838:c4,10
t1793:c0,t3144709:c4,3
t1793:c0,t3321760:c4,7
t1793:c0,t6662186:c2,1
t1793:c0,t5067905:c4,4
t1793:c0,t10123484:c4,13
t1793:c0,t5562157:c0,18
t1793:c0,t1388363:c12,7
t1793:c0,t7926417:c12,7
t1793:c0,t8285286:c1,70
t1793:c0,t1572888:c0,1
t1793:c0,t5129968:c0,11
t1793:c0,t4115702:c0,2
t1793:c0,t5911358:c0,45
t1793:c0,t3207665:c4,11
t1793:c0,t9540451:c0,58
t1793:c0,t8714955:c1,26
t1793:c0,t10283276:c1,14
t1793:c0,t5640287:c1,2
t1793:c0,t3278546:c0,11
t1793:c0,t1828015:c9,3
t1793:c0,t4011652:c0,7
t1793:c0,t9682701:c1,6
t1793:c0,t1276527:c2,38
t1793:c0,t5981839:c2,38
t1793:c0,t10262247:c0,3
t1793:c0,t3580607:c4,1
t1793:c0,t5229366:c4,2
t1793:c0,t7067197:c0,3
t1793:c0,t1043440:c2,2
t1793:c0,t3580607:c0,1
t1793:c0,t2918949:c0,1
t1793:c0,t4001117:c2,15
t1793:c0,t10104402:c3,3
t1793:c0,t2185975:c0,4
t1793:c0,t549379:c0,4
t1793:c0,t4867951:c0,1
t1793:c0,t8205499:c0,2
t1793:c0,t751525:c0,1
t1793:c0,t9168467:c0,2
t1793:c0,t976953:c0,1
t1793:c0,t3650688:c0,2
t1793:c0,t4270238:c0,2
t1793:c0,t9683542:c0,1
t1793:c0,t3333417:c0,2
t1793:c0,t3685616:c0,1
t1793:c0,t407041:c0,2
t1793:c0,t4532504:c0,1
t1793:c0,t3207665:c3,2
t1793:c0,t9262857:c5,112
t1793:c0,t770896:c0,1
t1793:c0,t6359497:c3,2
t1793:c0,t1552141:c0,1
t1793:c0,t7467300:c0,2
t1793:c0,t7566773:c0,5
t1793:c0,t7593231:c1,13
t1793:c0,t1131325:c0,7
t1793:c0,t3672929:c2,5
t1793:c0,t4986823:c0,5
t1793:c0,t4016900:c0,5
t1793:c0,t4914166:c1,3
t1793:c0,t8739005:c1,3
t1793:c0,t9394955:c2,8
t1793:c0,t5517316:c2,6
t1793:c0,t8116718:c2,6
t1793:c0,t8930570:c4,7
t1793:c0,t6449075:c0,7
t1793:c0,t8421351:c1,3
t1793:c0,t7107284:c0,3
t1793:c0,t4148378:c4,6
t1793:c0,t480403:c4,2
t1793:c0,t9037196:c1,1
t1793:c0,t9037196:c2,1
t1793:c0,t3144709:c1,2
t1793:c0,t3144709:c2,1
t1793:c0,t8477228:c1,1
t1793:c0,t5374414:c1,1
t1793:c0,t7062870:c2,1
t1793:c0,t582563:c2,1
t1793:c0,t2022569:c3,2
t1793:c0,t1468991:c3,2
t1793:c0,t2122609:c3,2
t1793:c0,t4867951:c3,2
t1793:c0,t8533787:c3,1
t1793:c0,t751525:c3,1
t1793:c0,t9168467:c3,1
t1793:c0,t4270238:c3,2
t1793:c0,t7112131:c3,2
t1793:c0,t9978842:c3,2
t1793:c0,t3274228:c3,2
t1793:c0,t8715124:c3,2
t1793:c0,t3295059:c3,1
t1793:c0,t4387083:c3,2
t1793:c0,t1218059:c3,3
t1793:c0,t954394:c3,1
t1793:c0,t3383237:c0,2
t1793:c0,t1797446:c2,5
t1793:c0,t353267:c2,8
t1793:c0,t3511945:c2,9
t1793:c0,t9721701:c2,4
t1793:c0,t1388363:c7,3
t1793:c0,t7926417:c7,3
t1793:c0,t10167605:c2,15
t1793:c0,t4358853:c1,1
t1793:c0,t9203744:c1,1
t1793:c0,t360436:c6,1
t1793:c0,t3672929:c0,4
t1793:c0,t5321914:c1,2
t1793:c0,t64353:c1,1
t1793:c0,t6923471:c0,3
t1793:c0,t3391192:c0,1
t1793:c0,t7013678:c0,1
t1793:c0,t9018020:c4,11
t1793:c0,t561518:c0,13
t1793:c0,t47423:c3,1
t1793:c0,t79546:c3,2
t1793:c0,t1119059:c2,1
t1793:c0,t5321914:c3,1
t1793:c0,t4933192:c4,1
t1793:c0,t1301448:c5,6
t1793:c0,t952551:c0,56
t1793:c0,t8458946:c2,2
t1793:c0,t5879266:c4,5
t1793:c0,t10288936:c1,3
t1793:c0,t4867951:c1,6
t1793:c0,t7112131:c1,5
t1793:c0,t3274228:c1,4
t1793:c0,t8715124:c1,4
t1793:c0,t1218059:c1,4
t1793:c0,t3837892:c0,11
t1793:c0,t7441493:c2,7
t1793:c0,t4011652:c1,5
t1793:c0,t1119059:c1,1
t1793:c0,t751525:c1,7
t1793:c0,t4270238:c1,5
t1793:c0,t3557382:c0,15
t1793:c0,t9263337:c4,10
t1793:c0,t9624420:c3,29
t1793:c0,t6359497:c8,260
t1793:c0,t4139008:c1,23
t1793:c0,t10258233:c2,1
t1793:c0,t2675666:c0,2
t1793:c0,t7408743:c1,1
t1793:c0,t7491525:c8,10
t1793:c0,t3678421:c0,98
t1793:c0,t8269220:c0,7
t1793:c0,t8992011:c0,23
t1793:c0,t9715049:c4,26
t1793:c0,t1928103:c1,2
t1793:c0,t9715049:c2,20
t1793:c0,t4933192:c0,1
t1793:c0,t5762973:c0,2
t1793:c0,t10056102:c0,4
t1793:c0,t4729577:c0,6
t1793:c0,t1692020:c0,19
t1793:c0,t7561259:c4,12
t1793:c0,t8370264:c1,27
t1793:c0,t5537506:c0,4
t1793:c0,t1683871:c0,10
t1793:c0,t7847513:c0,2
t1793:c0,t10015918:c1,2
t1793:c0,t3350268:c4,25
t1793:c0,t785881:c0,2
t1793:c0,t5879266:c3,1
t1793:c0,t4047698:c2,1
t1793:c0,t4824865:c3,1
t1793:c0,t6704953:c3,1
t1793:c0,t4342260:c0,1
t1793:c0,t10087099:c3,2
t1793:c0,t1224543:c4,1
t1793:c0,t6234706:c0,2
t1793:c0,t765755:c0,2
t1793:c0,t4237792:c0,3
t1793:c0,t6200326:c4,5
t1793:c0,t4387083:c1,4
t1793:c0,t9819216:c0,3
t1793:c0,t2398276:c1,5
t1793:c0,t9816392:c2,1
t1793:c0,t5980613:c4,6
t1793:c0,t4746517:c0,36
t1793:c0,t1828015:c12,1
t1793:c0,t6200326:c0,4
t1793:c0,t6200326:c2,3
t1793:c0,t1043440:c0,1
t1793:c0,t1828015:c20,2
t1793:c0,t90594:c0,1
t1793:c0,t5940606:c0,14
t1793:c0,t10052876:c1,1
t1793:c0,t1381886:c2,3
t1793:c0,t3452737:c9,1
t1793:c0,t1040921:c4,2
t1793:c0,t6887888:c0,5
t1793:c0,t8606921:c1,2
t1793:c0,t4917262:c2,9
t1793:c0,t9427089:c4,3
t1793:c0,t4917262:c3,6
t1793:c0,t10138978:c0,2
t1793:c0,t47423:c4,18
t1793:c0,t4341769:c4,10
t1793:c0,t10060391:c6,2
t1793:c0,t1683871:c2,3
t1793:c0,t3265765:c3,2
t1793:c0,t9263337:c3,2
t1793:c0,t10042651:c0,1
t1793:c0,t4811582:c0,1
t1793:c0,t1381886:c4,12
t1793:c0,t7557232:c0,3
t1793:c0,t10197386:c1,1
t1793:c0,t10235239:c1,11
t1793:c0,t10281462:c0,1
t1793:c0,t8868634:c15,1
t1793:c0,t8391425:c0,3
t1793:c0,t1492409:c2,3
t1793:c0,t10009500:c0,4
t1793:c0,t10033230:c0,4
t1793:c0,t10054417:c0,4
t1793:c0,t10074177:c0,4
t1793:c0,t10093183:c0,4
t1793:c0,t10103894:c0,4
t1793:c0,t10132236:c0,4
t1793:c0,t10160664:c0,4
t1793:c0,t10161197:c0,4
t1793:c0,t10165570:c0,4
t1793:c0,t10203240:c0,4
t1793:c0,t10203901:c0,4
t1793:c0,t10217268:c0,4
t1793:c0,t10267253:c0,4
t1793:c0,t37265:c0,6
t1793:c0,t3198605:c0,7
t1793:c0,t5040064:c0,3
t1793:c0,t4824865:c1,2
t1793:c0,t6704953:c1,2
t1793:c0,t4047698:c8,1
t1793:c0,t9788813:c2,4
t1793:c0,t532033:c2,2
t1793:c0,t8205499:c2,3
t1793:c0,t4180355:c2,3
t1793:c0,t5878521:c2,3
t1793:c0,t4788910:c2,3
t1793:c0,t8035289:c2,3
t1793:c0,t9633321:c2,3
t1793:c0,t4532504:c2,3
t1793:c0,t9037196:c4,6
t1793:c0,t535225:c0,3
t1793:c0,t10011464:c2,3
t1793:c0,t7334860:c1,2
t1793:c0,t535225:c2,3
t1793:c0,t8691457:c0,1
t1793:c0,t4139008:c3,4
t1793:c0,t9357242:c1,1
t1793:c0,t2992888:c2,154
t1793:c0,t5133321:c0,1
t1793:c0,t5410705:c6,1
t1793:c0,t7442:c5,2
t1793:c0,t511178:c0,3
t1793:c0,t2218323:c0,1
t1793:c0,t3321760:c3,4
t1793:c0,t5229366:c0,2
t1793:c0,t2122609:c1,4
t1793:c0,t2081443:c0,5
t1793:c0,t10238561:c4,2
t1793:c0,t3690030:c0,32
t1793:c0,t4358853:c0,4
t1793:c0,t9203744:c0,4
t1793:c0,t10241076:c2,2
t1793:c0,t10056020:c1,1
t1793:c0,t10099126:c1,1
t1793:c0,t1011203:c1,1
t1793:c0,t10166968:c1,1
t1793:c0,t10274320:c1,1
t1793:c0,t10138978:c3,1
t1793:c0,t9355764:c6,1
t1793:c0,t9788813:c1,2
t1793:c0,t10268805:c2,1
t1793:c0,t2899292:c4,9
t1793:c0,t10198574:c2,1
t1793:c0,t7645457:c1,3
t1793:c0,t1119059:c0,56
t1793:c0,t10016701:c3,1
t1793:c0,t10017872:c3,2
t1793:c0,t6959936:c5,15
t1793:c0,t8391425:c3,2
t1793:c0,t701738:c3,1
t1793:c0,t10120007:c3,1
t1793:c0,t3350268:c2,4
t1793:c0,t5063412:c3,1
t1793:c0,t64353:c3,1
t1793:c0,t7566773:c6,1
t1793:c0,t1828015:c22,1
t1793:c0,t1126237:c5,2
t1793:c0,t4947979:c0,4
t1793:c0,t8506527:c0,4
t1793:c0,t5347633:c0,4
t1793:c0,t3134199:c1,3
t1793:c0,t2491403:c1,4
t1793:c0,t5135217:c1,4
t1793:c0,t6887888:c3,3
t1793:c0,t115249:c2,1
t1793:c0,t5239661:c0,1
t1793:c0,t2096776:c1,4
t1793:c0,t3287297:c1,4
t1793:c0,t3295388:c1,4
t1793:c0,t4105424:c1,4
t1793:c0,t6261963:c1,4
t1793:c0,t6506164:c4,1
t1793:c0,t510277:c1,1
t1793:c0,t7177937:c2,7
t1793:c0,t7396673:c2,7
t1793:c0,t7826255:c2,7
t1793:c0,t10229053:c1,2
t1793:c0,t1611181:c3,1
t1793:c0,t5756420:c1,3
t1793:c0,t9682701:c2,2
t1793:c0,t10077552:c1,1
t1793:c0,t6471012:c7,2
t1793:c0,t8403369:c0,5
t1793:c0,t6827480:c0,1
t1793:c0,t3504353:c0,4
t1793:c0,t3422763:c4,6
t1793:c0,t10024664:c0,2
t1793:c0,t10281900:c0,2
t1793:c0,t4729577:c2,6
t1793:c0,t101143:c4,1
t1793:c0,t101143:c5,1
t1793:c0,t8737262:c4,4
t1793:c0,t7319715:c4,4
t1793:c0,t9205827:c4,4
t1793:c0,t4729577:c4,4
t1793:c0,t2573382:c0,21
t1793:c0,t10125921:c0,27
t1793:c0,t7600072:c3,2
t1793:c0,t1377796:c0,12
t1793:c0,t6108695:c0,5
t1793:c0,t1365022:c0,2
t1793:c0,t5640287:c8,6
t1793:c0,t6349752:c7,2
t1793:c0,t4157550:c3,2
t1793:c0,t3649866:c4,2
t1793:c0,t2682035:c2,6
t1793:c0,t7262668:c2,2
t1793:c0,t5640287:c6,1
t1793:c0,t1040921:c3,2
t1793:c0,t5321914:c0,1
t1793:c0,t8067341:c0,1
t1793:c0,t5291874:c0,1
t1793:c0,t7265184:c0,2
t1793:c0,t776327:c0,6
t1793:c0,t9427089:c2,1
t1793:c0,t3649866:c2,1
t1793:c0,t9269094:c0,5
t1793:c0,t2362262:c0,2
t1793:c0,t6446425:c0,1
t1793:c0,t9269094:c4,6
t1793:c0,t293084:c0,8
t1793:c0,t9355764:c2,1
t1793:c0,t4289763:c2,1
t1793:c0,t5620595:c2,3
t1793:c0,t5063412:c4,8
t1793:c0,t64353:c4,5
t1793:c0,t9184065:c4,9
t1793:c0,t1839410:c4,4
t1793:c0,t3248581:c0,4
t1793:c0,t8477228:c2,1
t1793:c0,t8714955:c0,3
t1793:c0,t1201025:c2,1
t1793:c0,t4115702:c1,1
t1793:c0,t10060384:c1,1
t1793:c0,t2579879:c0,1
t1793:c0,t8081154:c1,1
t1793:c0,t5374414:c0,1
t1793:c0,t10264535:c2,3
t1793:c0,t6359497:c1,10
t1793:c0,t6359497:c2,14
t1793:c0,t5117860:c0,6
t1793:c0,t10264535:c4,4
t1793:c0,t388319:c0,45
t1793:c0,t7505814:c0,1
t1793:c0,t10018935:c1,1
t1793:c0,t7067197:c4,7
t1793:c0,t3908273:c0,1
t1793:c0,t9671222:c3,1
t1793:c0,t10264535:c0,5
t1793:c0,t7550138:c0,7
t1793:c0,t1797446:c4,1
t1793:c0,t9721701:c4,1
t1793:c0,t3310496:c0,3
t1793:c0,t8185707:c2,8
t1793:c0,t10232042:c0,4
t1793:c0,t4895760:c0,3
t1793:c0,t6887888:c2,1
t1793:c0,t10008626:c0,1
t1793:c0,t4095908:c0,1
t1793:c0,t6769670:c2,1
t1793:c0,t9157672:c0,3
t1793:c0,t9220742:c0,1
t1793:c0,t10047649:c0,2
t1793:c0,t5011423:c8,3
t1793:c0,t3865734:c4,7
t1793:c0,t3968182:c4,7
t1793:c0,t701738:c4,7
t1793:c0,t1839410:c3,2
t1793:c0,t10115058:c3,1
t1793:c0,t10163321:c3,1
t1793:c0,t10217130:c1,2
t1793:c0,t7561259:c3,1
t1793:c0,t6581779:c3,1
t1793:c0,t5067905:c3,3
t1793:c0,t2755244:c8,2
t1793:c0,t10225728:c0,1
t1793:c0,t1276527:c1,1
t1793:c0,t5981839:c1,1
t1793:c0,t360436:c1,2
t1793:c0,t6923471:c4,5
t1793:c0,t10060391:c3,1
t1793:c0,t715296:c2,2
t1793:c0,t1388363:c9,2
t1793:c0,t7926417:c9,2
t1793:c0,t10106207:c1,1
t1793:c0,t3553910:c3,2
t1793:c0,t6932615:c3,2
t1793:c0,t10064580:c1,2
t1793:c0,t10197692:c1,1
t1793:c0,t10124629:c1,4
t1793:c0,t3198605:c2,5
t1793:c0,t1001818:c0,2
t1793:c0,t3423530:c1,1
t1793:c0,t532033:c1,2
t1793:c0,t8205499:c1,3
t1793:c0,t976953:c1,2
t1793:c0,t3650688:c1,2
t1793:c0,t4180355:c1,2
t1793:c0,t1299993:c1,2
t1793:c0,t1596045:c1,3
t1793:c0,t5878521:c1,1
t1793:c0,t9683542:c1,2
t1793:c0,t3685616:c1,2
t1793:c0,t9740446:c1,2
t1793:c0,t4788910:c1,1
t1793:c0,t8035289:c1,3
t1793:c0,t4532504:c1,3
t1793:c0,t5321914:c4,2
t1793:c0,t1493212:c3,5
t1793:c0,t153249:c3,5
t1793:c0,t4274292:c3,5
t1793:c0,t5552800:c3,5
t1793:c0,t7552063:c3,5
t1793:c0,t8054442:c3,5
t1793:c0,t9230509:c0,1
t1793:c0,t6972549:c0,16
t1793:c0,t407041:c1,3
t1793:c0,t5288939:c4,5
t1793:c0,t5288939:c0,6
t1793:c0,t5288939:c2,16
t1793:c0,t79546:c4,4
t1793:c0,t3144709:c3,2
t1793:c0,t4051356:c5,2
t1793:c0,t10093966:c4,1
t1793:c0,t8737262:c0,2
t1793:c0,t7319715:c0,1
t1793:c0,t9205827:c0,1
t1793:c0,t1619700:c1,1
t1793:c0,t10009500:c2,2
t1793:c0,t10033230:c2,2
t1793:c0,t10054417:c2,2
t1793:c0,t10074177:c2,2
t1793:c0,t10093183:c2,2
t1793:c0,t10103894:c2,2
t1793:c0,t10132236:c2,2
t1793:c0,t10160664:c2,2
t1793:c0,t10161197:c2,2
t1793:c0,t10165570:c2,2
t1793:c0,t10203240:c2,2
t1793:c0,t10203901:c2,2
t1793:c0,t10217268:c2,2
t1793:c0,t10267253:c2,2
t1793:c0,t1299993:c2,2
t1793:c0,t1596045:c2,2
t1793:c0,t3685616:c2,3
t1793:c0,t10271693:c3,6
t1793:c0,t10254257:c6,4
t1793:c0,t2899292:c0,3
t1793:c0,t3333417:c1,1
t1793:c0,t9633321:c1,1
t1793:c0,t10172200:c4,2
t1793:c0,t9161821:c10,1
t1793:c0,t5129968:c1,1
t1793:c0,t10107556:c7,1
t1793:c0,t7557232:c4,1
t1793:c0,t9540451:c2,2
t1793:c0,t7600072:c1,1
t1793:c0,t4824865:c0,5
t1793:c0,t6704953:c0,5
t1793:c0,t10166521:c1,1
t1793:c0,t1120803:c1,4
t1793:c0,t1381886:c3,3
t1793:c0,t1468991:c2,4
t1793:c0,t2122609:c2,3
t1793:c0,t8533787:c2,3
t1793:c0,t751525:c2,2
t1793:c0,t9168467:c2,2
t1793:c0,t4270238:c2,3
t1793:c0,t7112131:c2,1
t1793:c0,t9978842:c2,3
t1793:c0,t3274228:c2,3
t1793:c0,t8715124:c2,3
t1793:c0,t3295059:c2,1
t1793:c0,t4387083:c2,2
t1793:c0,t954394:c2,2
t1793:c0,t407041:c2,2
t1793:c0,t4139008:c2,6
t1793:c0,t8606921:c4,2
t1793:c0,t5081328:c0,1
t1793:c0,t4978186:c0,1
t1793:c0,t1265089:c3,3
t1793:c0,t2646448:c4,1
t1793:c0,t10124629:c6,1
t1793:c0,t10135865:c2,1
t1793:c0,t10045688:c1,3
t1793:c0,t9671222:c7,4
t1793:c0,t3865734:c0,1
t1793:c0,t3968182:c0,1
t1793:c0,t8951244:c3,1
t1793:c0,t539876:c7,2
t1793:c0,t10225728:c7,2
t1793:c0,t1437848:c2,1
t1793:c0,t1413392:c3,1
t1793:c0,t2135573:c4,7
t1793:c0,t4957369:c0,2
t1793:c0,t1085579:c0,7
t1793:c0,t7037959:c0,2
t1793:c0,t6817097:c0,4
t1793:c0,t6959936:c1,12
t1793:c0,t2899292:c2,2
t1793:c0,t4001117:c0,4
t1793:c0,t3640173:c0,3
t1793:c0,t2612899:c1,1
t1793:c0,t10285489:c2,1
t1793:c0,t7396483:c0,1
t1793:c0,t5620595:c0,2
t1793:c0,t8924273:c0,4
t1793:c0,t79546:c1,1
t1793:c0,t10163321:c1,1
t1793:c0,t2685909:c0,16
t1793:c0,t10217471:c7,1
t1793:c0,t1357933:c2,2
t1793:c0,t3321760:c0,1
t1793:c0,t5980613:c0,1
t1793:c0,t9263337:c0,2
t1793:c0,t10158390:c3,2
t1793:c0,t10238351:c4,1
t1793:c0,t1011006:c1,2
t1793:c0,t10020142:c4,2
t1793:c0,t5822367:c4,10
t1793:c0,t4793846:c4,6
t1793:c0,t10134620:c0,3
t1793:c0,t4793846:c0,2
t1793:c0,t4793846:c2,3
t1793:c0,t8198731:c1,2
t1793:c0,t10084353:c4,1
t1793:c0,t5410705:c9,1
